message,label
SPECIAL PROMOTION! Make $100 per week working from home! No experience needed. Start today!,spam
Shocking news: Celebrity reveals weight loss secret. Doctors hate this trick!,spam
We should catch up soon. It's been ages since we last hung out! Talk soon!,ham
SECURITY UPDATE! FINAL NOTICE: Your domain name will be deleted unless you renew immediately.,spam
Great presentation today! The client seemed really impressed with the proposal.,ham
Investment opportunity: 500% returns guaranteed. Minimum investment just $100.,spam
"ACT NOW! Dear customer, your Citibank card ending in 4532 has unusual activity. Call us now.",spam
URGENT: Your account has been compromised. Verify your identity immediately at http://secure-verify.com/login,spam
The project deadline has been extended to next Friday. Let me know if you need help.,ham
Just checking in — how are you feeling? I hope you're getting better.,ham
Your computer is running slow. Download our optimizer for instant speed boost!,spam
Congratulations! You've won a $5000 gift card. Click here to claim now!,spam
The weather looks great this weekend. Want to go hiking? Cheers!,ham
Just finished the sprint retrospective notes. Sharing with the team now.,ham
Your computer is running slow. Download our optimizer for instant speed boost!,spam
The flight is confirmed for July 15th. I'll forward you the itinerary. PS: Don't forget to submit your timesheet.,ham
Just checking in — how are you feeling? I hope you're getting better.,ham
I loved the photos from your trip! Japan looks absolutely beautiful.,ham
Great presentation today! The client seemed really impressed with the proposal. Talk soon!,ham
We should catch up soon. It's been ages since we last hung out! Cheers!,ham
Did you see the game last night? What an incredible finish! See you at the standup tomorrow.,ham
Act now! Lose 8 pounds in 8 days with this miracle pill. Order today!,spam
"Congratulations! You're our 1,000,000th visitor. Claim your prize now!",spam
Lose weight fast without diet or exercise! Try this one weird trick.,spam
Let's schedule a call to discuss the new feature requirements. Hope your week is going well!,ham
Movie night tonight? I was thinking we could watch that new thriller.,ham
Just finished the sprint retrospective notes. Sharing with the team now. Cheers!,ham
Please find attached the invoice for last month's services. PS: Don't forget to submit your timesheet.,ham
Let's brainstorm ideas for the hackathon. I'm thinking something with AI. Cheers!,ham
FREE! Double your bitcoin investment in 24 hours! Guaranteed returns. Invest now!,spam
Your Amazon subscription is expiring. Renew now to avoid losing access: http://tinyurl.com/abc456,spam
SECURITY UPDATE! Get rich quick! Follow our simple 3-step system to make $5000 weekly.,spam
Great presentation today! The client seemed really impressed with the proposal. See you at the standup tomorrow.,ham
WARNING: Virus detected on your device. Download our security tool immediately.,spam
"FINAL NOTICE! Hi, I'm a Nigerian prince and I need your help to transfer $10000. You'll get 30%.",spam
Shocking news: Celebrity reveals weight loss secret. Doctors hate this trick!,spam
Do you know any good plumbers? Our kitchen sink is leaking again. Have a great evening!,ham
"Can we reschedule our 1:1 to Thursday? I have a conflict on Wednesday. By the way, the coffee machine is fixed.",ham
The kids' school play is next Thursday at 6 PM. Can you make it?,ham
Are we still on for coffee this afternoon? I'll be at the usual place. Looking forward to hearing from you.,ham
"Just saw the news about the company merger. What do you think about it? By the way, the coffee machine is fixed.",ham
CONGRATULATIONS! Act now! Lose 8 pounds in 8 days with this miracle pill. Order today!,spam
"Hi, I'm a Nigerian prince and I need your help to transfer $10000. You'll get 30%.",spam
You've been chosen for an exclusive credit card with $1000000 limit. Pre-approved!,spam
Can we reschedule our 1:1 to Thursday? I have a conflict on Wednesday. PS: Don't forget to submit your timesheet.,ham
Congratulations! You've won a $100 gift card. Click here to claim now!,spam
Reminder: your dentist appointment is tomorrow at 10 AM. Hope your week is going well!,ham
Do you know any good plumbers? Our kitchen sink is leaking again. Talk soon!,ham
Can you review the document I shared and provide feedback by end of day? Let me know your thoughts when you get a chance.,ham
"FREE! Cheap designer watches, handbags, and shoes. 90% off retail prices!",spam
Can you help me move this Saturday? I'll buy pizza and beer.,ham
The dog needs to go to the vet for his annual checkup. Can you take him? Hope your week is going well!,ham
Can you review the document I shared and provide feedback by end of day? Cheers!,ham
Just finished the sprint retrospective notes. Sharing with the team now.,ham
Let's schedule a call to discuss the new feature requirements. Hope your week is going well!,ham
"CONGRATULATIONS! Dear winner, you are the lucky recipient of $100. Send your bank details to claim.",spam
Just checking in — how are you feeling? I hope you're getting better. Cheers!,ham
Just wanted to follow up on our meeting yesterday. Can you send me the notes?,ham
Shocking news: Celebrity reveals weight loss secret. Doctors hate this trick!,spam
Can we reschedule our 1:1 to Thursday? I have a conflict on Wednesday. Looking forward to hearing from you.,ham
Get a diploma from a prestigious university! No classes required. Apply today.,spam
I've attached the updated spreadsheet. Let me know if the numbers look right. Cheers!,ham
I've attached the updated spreadsheet. Let me know if the numbers look right.,ham
The quarterly report is due next week. I'll need your section by Monday.,ham
ACT NOW! ALERT: Your Chase account will be suspended unless you update your information now.,spam
WARNING! Lose weight fast without diet or exercise! Try this one weird trick.,spam
I need to renew my passport. Do you know how long it takes? Looking forward to hearing from you.,ham
IMPORTANT NOTICE! Your PayPal account has been locked. Click here to unlock: http://bit.ly/xyz123,spam
You've received a confidential document. Sign in with your email to view it.,spam
I've submitted the code review. A few minor comments but overall looks great. PS: Don't forget to submit your timesheet.,ham
CLAIM YOUR PRIZE! Free iPhone giveaway! Be one of the first 100 to register and win!,spam
The weather looks great this weekend. Want to go hiking?,ham
Please find attached the invoice for last month's services. See you at the standup tomorrow.,ham
ALERT: Your Wells Fargo account will be suspended unless you update your information now.,spam
SECURITY UPDATE! Investment opportunity: 500% returns guaranteed. Minimum investment just $50000.,spam
WARNING: Virus detected on your device. Download our security tool immediately.,spam
"Dear winner, you are the lucky recipient of $50000. Send your bank details to claim.",spam
ALERT: Your Bank of America account will be suspended unless you update your information now.,spam
I've attached the updated spreadsheet. Let me know if the numbers look right.,ham
FREE! You've received a confidential document. Sign in with your email to view it.,spam
SECURITY UPDATE! You have been selected for a special offer! Get VPN service for FREE. Limited time only!,spam
"I'm thinking of getting a new laptop. Any suggestions? By the way, the coffee machine is fixed.",ham
SECURITY UPDATE! WARNING: Virus detected on your device. Download our security tool immediately.,spam
WARNING: Virus detected on your device. Download our security tool immediately.,spam
The gym is offering a discount for annual memberships. Interested? Let me know your thoughts when you get a chance.,ham
Please find attached the invoice for last month's services.,ham
The flight is confirmed for July 15th. I'll forward you the itinerary.,ham
SPECIAL PROMOTION! URGENT: Wire transfer of $1000000 received in your name. Confirm identity to release funds.,spam
Exclusive deal just for you! Buy one get one free on all weight loss pills. Shop now!,spam
Are we still on for coffee this afternoon? I'll be at the usual place. PS: Don't forget to submit your timesheet.,ham
CONGRATULATIONS! Limited time: Get premium Google for 90% off. Use code SAVE90 at checkout.,spam
URGENT: Wire transfer of $5000 received in your name. Confirm identity to release funds.,spam
Hot singles in your area are waiting to meet you! Click here to join free.,spam
Get rich quick! Follow our simple 3-step system to make $1000000 weekly.,spam
Please find attached the invoice for last month's services.,ham
Can you send me the WiFi password? I'm at the office and can't connect.,ham
ACT NOW! ALERT: Your HSBC account will be suspended unless you update your information now.,spam
